[33] cameraX: -0.896875, position[0]: 22.000000, position[1]: 12.000000, rayDirX: -1.000000, rayDirY: -0.591938, perpWallDist: 5.068102, lineHeight: 94
[33] cameraX: -0.896875, nx:          22.000000, ny:          12.000000, rayDirX: -0.761998, rayDirY: -0.647580, diffX: 0.238002, diffY: 0.055642
[34] cameraX: -0.893750, position[0]: 22.000000, position[1]: 12.000000, rayDirX: -1.000000, rayDirY: -0.589875, perpWallDist: 5.085823, lineHeight: 94
[34] cameraX: -0.893750, nx:          22.000000, ny:          12.000000, rayDirX: -0.763585, rayDirY: -0.645708, diffX: 0.236415, diffY: 0.055833
[35] cameraX: -0.890625, position[0]: 22.000000, position[1]: 12.000000, rayDirX: -1.000000, rayDirY: -0.587813, perpWallDist: 5.103668, lineHeight: 94
[35] cameraX: -0.890625, nx:          22.000000, ny:          12.000000, rayDirX: -0.765167, rayDirY: -0.643832, diffX: 0.234833, diffY: 0.056019
[36] cameraX: -0.887500, position[0]: 22.000000, position[1]: 12.000000, rayDirX: -1.000000, rayDirY: -0.585750, perpWallDist: 5.121639, lineHeight: 93
[36] cameraX: -0.887500, nx:          22.000000, ny:          12.000000, rayDirX: -0.766745, rayDirY: -0.641952, diffX: 0.233255, diffY: 0.056202
[37] cameraX: -0.884375, position[0]: 22.000000, position[1]: 12.000000, rayDirX: -1.000000, rayDirY: -0.583687, perpWallDist: 5.139737, lineHeight: 93
[37] cameraX: -0.884375, nx:          22.000000, ny:          12.000000, rayDirX: -0.768318, rayDirY: -0.640068, diffX: 0.231682, diffY: 0.056380
[38] cameraX: -0.881250, position[0]: 22.000000, position[1]: 12.000000, rayDirX: -1.000000, rayDirY: -0.581625, perpWallDist: 5.157962, lineHeight: 93
[38] cameraX: -0.881250, nx:          22.000000, ny:          12.000000, rayDirX: -0.769887, rayDirY: -0.638180, diffX: 0.230113, diffY: 0.056555
[39] cameraX: -0.878125, position[0]: 22.000000, position[1]: 12.000000, rayDirX: -1.000000, rayDirY: -0.579563, perpWallDist: 5.176318, lineHeight: 92
[39] cameraX: -0.878125, nx:          22.000000, ny:          12.000000, rayDirX: -0.771451, rayDirY: -0.636289, diffX: 0.228549, diffY: 0.056726
[40] cameraX: -0.875000, position[0]: 22.000000, position[1]: 12.000000, rayDirX: -1.000000, rayDirY: -0.577500, perpWallDist: 5.194805, lineHeight: 92
[40] cameraX: -0.875000, nx:          22.000000, ny:          12.000000, rayDirX: -0.773010, rayDirY: -0.634394, diffX: 0.226990, diffY: 0.056894
[41] cameraX: -0.871875, position[0]: 22.000000, position[1]: 12.000000, rayDirX: -1.000000, rayDirY: -0.575437, perpWallDist: 5.213425, lineHeight: 92
[41] cameraX: -0.871875, nx:          22.000000, ny:          12.000000, rayDirX: -0.774565, rayDirY: -0.632494, diffX: 0.225435, diffY: 0.057057
[42] cameraX: -0.868750, position[0]: 22.000000, position[1]: 12.000000, rayDirX: -1.000000, rayDirY: -0.573375, perpWallDist: 5.232178, lineHeight: 91
[42] cameraX: -0.868750, nx:          22.000000, ny:          12.000000, rayDirX: -0.776115, rayDirY: -0.630591, diffX: 0.223885, diffY: 0.057216
[43] cameraX: -0.865625, position[0]: 22.000000, position[1]: 12.000000, rayDirX: -1.000000, rayDirY: -0.571313, perpWallDist: 5.251066, lineHeight: 91
[43] cameraX: -0.865625, nx:          22.000000, ny:          12.000000, rayDirX: -0.777660, rayDirY: -0.628684, diffX: 0.222340, diffY: 0.057372
[44] cameraX: -0.862500, position[0]: 22.000000, position[1]: 12.000000, rayDirX: -1.000000, rayDirY: -0.569250, perpWallDist: 5.270092, lineHeight: 91
[44] cameraX: -0.862500, nx:          22.000000, ny:          12.000000, rayDirX: -0.779201, rayDirY: -0.626774, diffX: 0.220799, diffY: 0.057524
[45] cameraX: -0.859375, position[0]: 22.000000, position[1]: 12.000000, rayDirX: -1.000000, rayDirY: -0.567188, perpWallDist: 5.289256, lineHeight: 90
[45] cameraX: -0.859375, nx:          22.000000, ny:          12.000000, rayDirX: -0.780737, rayDirY: -0.624860, diffX: 0.219263, diffY: 0.057672
[46] cameraX: -0.856250, position[0]: 22.000000, position[1]: 12.000000, rayDirX: -1.000000, rayDirY: -0.565125, perpWallDist: 5.308560, lineHeight: 90
[46] cameraX: -0.856250, nx:          22.000000, ny:          12.000000, rayDirX: -0.782269, rayDirY: -0.622941, diffX: 0.217731, diffY: 0.057816
[47] cameraX: -0.853125, position[0]: 22.000000, position[1]: 12.000000, rayDirX: -1.000000, rayDirY: -0.563062, perpWallDist: 5.328005, lineHeight: 90
[47] cameraX: -0.853125, nx:          22.000000, ny:          12.000000, rayDirX: -0.783795, rayDirY: -0.621020, diffX: 0.216205, diffY: 0.057957
[48] cameraX: -0.850000, position[0]: 22.000000, position[1]: 12.000000, rayDirX: -1.000000, rayDirY: -0.561000, perpWallDist: 5.347593, lineHeight: 89
[48] cameraX: -0.850000, nx:          22.000000, ny:          12.000000, rayDirX: -0.785317, rayDirY: -0.619094, diffX: 0.214683, diffY: 0.058094
[49] cameraX: -0.846875, position[0]: 22.000000, position[1]: 12.000000, rayDirX: -1.000000, rayDirY: -0.558938, perpWallDist: 5.367326, lineHeight: 89
[49] cameraX: -0.846875, nx:          22.000000, ny:          12.000000, rayDirX: -0.786834, rayDirY: -0.617165, diffX: 0.213166, diffY: 0.058227
[50] cameraX: -0.843750, position[0]: 22.000000, position[1]: 12.000000, rayDirX: -1.000000, rayDirY: -0.556875, perpWallDist: 5.387205, lineHeight: 89
[50] cameraX: -0.843750, nx:          22.000000, ny:          12.000000, rayDirX: -0.788346, rayDirY: -0.615232, diffX: 0.211654, diffY: 0.058357
[51] cameraX: -0.840625, position[0]: 22.000000, position[1]: 12.000000, rayDirX: -1.000000, rayDirY: -0.554812, perpWallDist: 5.407232, lineHeight: 88
[51] cameraX: -0.840625, nx:          22.000000, ny:          12.000000, rayDirX: -0.789854, rayDirY: -0.613295, diffX: 0.210146, diffY: 0.058483
[52] cameraX: -0.837500, position[0]: 22.000000, position[1]: 12.000000, rayDirX: -1.000000, rayDirY: -0.552750, perpWallDist: 5.427409, lineHeight: 88
[52] cameraX: -0.837500, nx:          22.000000, ny:          12.000000, rayDirX: -0.791357, rayDirY: -0.611354, diffX: 0.208643, diffY: 0.058604
[53] cameraX: -0.834375, position[0]: 22.000000, position[1]: 12.000000, rayDirX: -1.000000, rayDirY: -0.550688, perpWallDist: 5.447735, lineHeight: 88
[53] cameraX: -0.834375, nx:          22.000000, ny:          12.000000, rayDirX: -0.792855, rayDirY: -0.609410, diffX: 0.207145, diffY: 0.058723
[54] cameraX: -0.831250, position[0]: 22.000000, position[1]: 12.000000, rayDirX: -1.000000, rayDirY: -0.548625, perpWallDist: 5.468215, lineHeight: 87
[54] cameraX: -0.831250, nx:          22.000000, ny:          12.000000, rayDirX: -0.794348, rayDirY: -0.607463, diffX: 0.205652, diffY: 0.058838
[55] cameraX: -0.828125, position[0]: 22.000000, position[1]: 12.000000, rayDirX: -1.000000, rayDirY: -0.546562, perpWallDist: 5.488851, lineHeight: 87
[55] cameraX: -0.828125, nx:          22.000000, ny:          12.000000, rayDirX: -0.795837, rayDirY: -0.605511, diffX: 0.204163, diffY: 0.058949
[56] cameraX: -0.825000, position[0]: 22.000000, position[1]: 12.000000, rayDirX: -1.000000, rayDirY: -0.544500, perpWallDist: 5.509642, lineHeight: 87
[56] cameraX: -0.825000, nx:          22.000000, ny:          12.000000, rayDirX: -0.797320, rayDirY: -0.603556, diffX: 0.202680, diffY: 0.059056
[57] cameraX: -0.821875, position[0]: 22.000000, position[1]: 12.000000, rayDirX: -1.000000, rayDirY: -0.542437, perpWallDist: 5.530591, lineHeight: 86
[57] cameraX: -0.821875, nx:          22.000000, ny:          12.000000, rayDirX: -0.798800, rayDirY: -0.601597, diffX: 0.201200, diffY: 0.059160
[58] cameraX: -0.818750, position[0]: 22.000000, position[1]: 12.000000, rayDirX: -1.000000, rayDirY: -0.540375, perpWallDist: 5.551700, lineHeight: 86
[58] cameraX: -0.818750, nx:          22.000000, ny:          12.000000, rayDirX: -0.800274, rayDirY: -0.599635, diffX: 0.199726, diffY: 0.059260
[59] cameraX: -0.815625, position[0]: 22.000000, position[1]: 12.000000, rayDirX: -1.000000, rayDirY: -0.538313, perpWallDist: 5.572970, lineHeight: 86
[59] cameraX: -0.815625, nx:          22.000000, ny:          12.000000, rayDirX: -0.801743, rayDirY: -0.597669, diffX: 0.198257, diffY: 0.059356
